,time,service_stock,service_orders,service_back_orders,service_stock_position,repair_stock
2589,944.0,2.0,1.0,0.0,3.0,0.0
2590,945.0,1.0,1.0,0.0,2.0,1.0
2591,945.0,1.0,1.0,0.0,2.0,1.0
2592,945.5,1.0,1.0,0.0,2.0,1.0
2593,946.0,0.0,3.0,0.0,3.0,2.0
2594,946.0,0.0,3.0,0.0,3.0,2.0
2595,946.5,0.0,3.0,0.0,3.0,2.0
2596,947.0,0.0,3.0,1.0,2.0,3.0
2597,947.0,0.0,3.0,1.0,2.0,3.0
2598,947.0,1.0,2.0,0.0,3.0,3.0
2599,948.0,0.0,2.0,0.0,2.0,0.0
2600,948.0,2.0,0.0,0.0,2.0,0.0
2601,949.0,1.0,2.0,0.0,3.0,1.0
2602,949.0,1.0,2.0,0.0,3.0,1.0
2603,949.5,1.0,2.0,0.0,3.0,1.0
2604,950.0,0.0,2.0,0.0,2.0,2.0
2605,950.0,0.0,2.0,0.0,2.0,2.0
2606,950.5,0.0,2.0,0.0,2.0,2.0
2607,951.0,0.0,4.0,1.0,3.0,3.0
2608,951.0,0.0,4.0,1.0,3.0,3.0
2609,951.0,1.0,3.0,0.0,4.0,3.0
2610,952.0,0.0,3.0,0.0,3.0,0.0
2611,952.0,2.0,1.0,0.0,3.0,0.0
2612,953.0,1.0,1.0,0.0,2.0,1.0
2613,953.0,1.0,1.0,0.0,2.0,1.0
2614,953.5,1.0,1.0,0.0,2.0,1.0
2615,954.0,0.0,3.0,0.0,3.0,2.0
2616,954.0,0.0,3.0,0.0,3.0,2.0
2617,954.5,0.0,3.0,0.0,3.0,2.0
2618,955.0,0.0,3.0,1.0,2.0,3.0
2619,955.0,0.0,3.0,1.0,2.0,3.0
2620,955.0,1.0,2.0,0.0,3.0,3.0
2621,956.0,0.0,2.0,0.0,2.0,0.0
2622,956.0,2.0,0.0,0.0,2.0,0.0
2623,957.0,1.0,2.0,0.0,3.0,1.0
2624,957.0,1.0,2.0,0.0,3.0,1.0
2625,957.5,1.0,2.0,0.0,3.0,1.0
2626,958.0,0.0,2.0,0.0,2.0,2.0
2627,958.0,0.0,2.0,0.0,2.0,2.0
2628,958.5,0.0,2.0,0.0,2.0,2.0
2629,959.0,0.0,4.0,1.0,3.0,3.0
2630,959.0,0.0,4.0,1.0,3.0,3.0
2631,959.0,1.0,3.0,0.0,4.0,3.0
2632,960.0,0.0,3.0,0.0,3.0,0.0
2633,960.0,2.0,1.0,0.0,3.0,0.0
2634,961.0,1.0,1.0,0.0,2.0,1.0
2635,961.0,1.0,1.0,0.0,2.0,1.0
2636,961.5,1.0,1.0,0.0,2.0,1.0
2637,962.0,0.0,3.0,0.0,3.0,2.0
2638,962.0,0.0,3.0,0.0,3.0,2.0
2639,962.5,0.0,3.0,0.0,3.0,2.0
2640,963.0,0.0,3.0,1.0,2.0,3.0
2641,963.0,0.0,3.0,1.0,2.0,3.0
2642,963.0,1.0,2.0,0.0,3.0,3.0
2643,964.0,0.0,2.0,0.0,2.0,0.0
2644,964.0,2.0,0.0,0.0,2.0,0.0
2645,965.0,1.0,2.0,0.0,3.0,1.0
2646,965.0,1.0,2.0,0.0,3.0,1.0
2647,965.5,1.0,2.0,0.0,3.0,1.0
2648,966.0,0.0,2.0,0.0,2.0,2.0
2649,966.0,0.0,2.0,0.0,2.0,2.0
2650,966.5,0.0,2.0,0.0,2.0,2.0
2651,967.0,0.0,4.0,1.0,3.0,3.0
2652,967.0,0.0,4.0,1.0,3.0,3.0
2653,967.0,1.0,3.0,0.0,4.0,3.0
2654,968.0,0.0,3.0,0.0,3.0,0.0
2655,968.0,2.0,1.0,0.0,3.0,0.0
2656,969.0,1.0,1.0,0.0,2.0,1.0
2657,969.0,1.0,1.0,0.0,2.0,1.0
2658,969.5,1.0,1.0,0.0,2.0,1.0
2659,970.0,0.0,3.0,0.0,3.0,2.0
2660,970.0,0.0,3.0,0.0,3.0,2.0
2661,970.5,0.0,3.0,0.0,3.0,2.0
2662,971.0,0.0,3.0,1.0,2.0,3.0
2663,971.0,0.0,3.0,1.0,2.0,3.0
2664,971.0,1.0,2.0,0.0,3.0,3.0
2665,972.0,0.0,2.0,0.0,2.0,0.0
2666,972.0,2.0,0.0,0.0,2.0,0.0
2667,973.0,1.0,2.0,0.0,3.0,1.0
2668,973.0,1.0,2.0,0.0,3.0,1.0
2669,973.5,1.0,2.0,0.0,3.0,1.0
2670,974.0,0.0,2.0,0.0,2.0,2.0
2671,974.0,0.0,2.0,0.0,2.0,2.0
2672,974.5,0.0,2.0,0.0,2.0,2.0
2673,975.0,0.0,4.0,1.0,3.0,3.0
2674,975.0,0.0,4.0,1.0,3.0,3.0
2675,975.0,1.0,3.0,0.0,4.0,3.0
2676,976.0,0.0,3.0,0.0,3.0,0.0
2677,976.0,2.0,1.0,0.0,3.0,0.0
2678,977.0,1.0,1.0,0.0,2.0,1.0
2679,977.0,1.0,1.0,0.0,2.0,1.0
2680,977.5,1.0,1.0,0.0,2.0,1.0
2681,978.0,0.0,3.0,0.0,3.0,2.0
2682,978.0,0.0,3.0,0.0,3.0,2.0
2683,978.5,0.0,3.0,0.0,3.0,2.0
2684,979.0,0.0,3.0,1.0,2.0,3.0
2685,979.0,0.0,3.0,1.0,2.0,3.0
2686,979.0,1.0,2.0,0.0,3.0,3.0
2687,980.0,0.0,2.0,0.0,2.0,0.0
2688,980.0,2.0,0.0,0.0,2.0,0.0
2689,981.0,1.0,2.0,0.0,3.0,1.0
2690,981.0,1.0,2.0,0.0,3.0,1.0
2691,981.5,1.0,2.0,0.0,3.0,1.0
2692,982.0,0.0,2.0,0.0,2.0,2.0
2693,982.0,0.0,2.0,0.0,2.0,2.0
2694,982.5,0.0,2.0,0.0,2.0,2.0
2695,983.0,0.0,4.0,1.0,3.0,3.0
2696,983.0,0.0,4.0,1.0,3.0,3.0
2697,983.0,1.0,3.0,0.0,4.0,3.0
2698,984.0,0.0,3.0,0.0,3.0,0.0
2699,984.0,2.0,1.0,0.0,3.0,0.0
2700,985.0,1.0,1.0,0.0,2.0,1.0
2701,985.0,1.0,1.0,0.0,2.0,1.0
2702,985.5,1.0,1.0,0.0,2.0,1.0
2703,986.0,0.0,3.0,0.0,3.0,2.0
2704,986.0,0.0,3.0,0.0,3.0,2.0
2705,986.5,0.0,3.0,0.0,3.0,2.0
2706,987.0,0.0,3.0,1.0,2.0,3.0
2707,987.0,0.0,3.0,1.0,2.0,3.0
2708,987.0,1.0,2.0,0.0,3.0,3.0
2709,988.0,0.0,2.0,0.0,2.0,0.0
2710,988.0,2.0,0.0,0.0,2.0,0.0
2711,989.0,1.0,2.0,0.0,3.0,1.0
2712,989.0,1.0,2.0,0.0,3.0,1.0
2713,989.5,1.0,2.0,0.0,3.0,1.0
2714,990.0,0.0,2.0,0.0,2.0,2.0
2715,990.0,0.0,2.0,0.0,2.0,2.0
2716,990.5,0.0,2.0,0.0,2.0,2.0
2717,991.0,0.0,4.0,1.0,3.0,3.0
2718,991.0,0.0,4.0,1.0,3.0,3.0
2719,991.0,1.0,3.0,0.0,4.0,3.0
2720,992.0,0.0,3.0,0.0,3.0,0.0
2721,992.0,2.0,1.0,0.0,3.0,0.0
2722,993.0,1.0,1.0,0.0,2.0,1.0
2723,993.0,1.0,1.0,0.0,2.0,1.0
2724,993.5,1.0,1.0,0.0,2.0,1.0
2725,994.0,0.0,3.0,0.0,3.0,2.0
2726,994.0,0.0,3.0,0.0,3.0,2.0
2727,994.5,0.0,3.0,0.0,3.0,2.0
2728,995.0,0.0,3.0,1.0,2.0,3.0
2729,995.0,0.0,3.0,1.0,2.0,3.0
2730,995.0,1.0,2.0,0.0,3.0,3.0
2731,996.0,0.0,2.0,0.0,2.0,0.0
2732,996.0,2.0,0.0,0.0,2.0,0.0
2733,997.0,1.0,2.0,0.0,3.0,1.0
2734,997.0,1.0,2.0,0.0,3.0,1.0
2735,997.5,1.0,2.0,0.0,3.0,1.0
2736,998.0,0.0,2.0,0.0,2.0,2.0
2737,998.0,0.0,2.0,0.0,2.0,2.0
2738,998.5,0.0,2.0,0.0,2.0,2.0
2739,999.0,0.0,4.0,1.0,3.0,3.0
2740,999.0,0.0,4.0,1.0,3.0,3.0
2741,999.0,1.0,3.0,0.0,4.0,3.0
2742,1000.0,0.0,3.0,0.0,3.0,0.0
